=== HOST=car MASK=soft ARMS=interface SLACK=0.1 ===
=== host: car  mask: soft  arm: interface  slack: 0.1 ===
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /home/shora/.netrc.
wandb: Currently logged in as: shoraaa (shoraaa-vnu) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run n14vusyf
wandb: Tracking run with wandb version 0.28.1
wandb: Run data is saved locally in /home/shora/Research/PRISM/baselines/CaR-constraint/wandb/run-20260904_021225-n14vusyf
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run 20260904_031217train_interface
wandb:  View project at https://wandb.ai/shoraaa-vnu/unified_solver
wandb:  View run at https://wandb.ai/shoraaa-vnu/unified_solver/runs/n14vusyf
{'POMO_checkpoint': '../PIP-constraint/POMO+PIP/pretrained/TSPTW/tsptw50_hard/POMO_star/epoch-10000.pt',
[2026-09-04 02:14:33] utils.py(229) : [Construction] Score: 26.6199,  Loss: 615.5997,  Infeasible_rate: [100.0000%, 100.0000%], out: 79.1319, out_nodes: 25, Feasible_dist: 0.0000
[2026-09-04 02:14:33] utils.py(229) : [Improvement] Score: 147.2461 [BSF: 146.1143],  Loss: 10.0164,  Infeasible_rate: [100.0000%, 100.0000%], out: 154.1280, out_nodes: 56, Feasible_dist: 0.0000, Entropy: 2.4119
[2026-09-04 02:14:33] utils.py(229) : Diversity Loss: 9.5273, Constructive RL loss: 615.6950, Slack loss: 0.5914 (adds 61.56)
[2026-09-04 02:14:37] utils.py(229) : Rank 0 >> Epoch 1: Train (15%)
[2026-09-04 02:14:37] utils.py(229) : [Construction] Score: 26.6091,  Loss: 614.0558,  Infeasible_rate: [100.0000%, 100.0000%], out: 79.1287, out_nodes: 25, Feasible_dist: 0.0000
[2026-09-04 02:14:37] utils.py(229) : [Improvement] Score: 147.2142 [BSF: 146.0947],  Loss: 9.9965,  Infeasible_rate: [100.0000%, 100.0000%], out: 153.6305, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4115
[2026-09-04 02:14:37] utils.py(229) : Diversity Loss: 9.5262, Constructive RL loss: 614.1511, Slack loss: 0.5908 (adds 61.41)
[2026-09-04 02:14:41] utils.py(229) : Rank 0 >> Epoch 1: Train (20%)
[2026-09-04 02:14:41] utils.py(229) : [Construction] Score: 26.5872,  Loss: 610.4049,  Infeasible_rate: [100.0000%, 100.0000%], out: 78.6437, out_nodes: 25, Feasible_dist: 0.0000
[2026-09-04 02:14:41] utils.py(229) : [Improvement] Score: 146.6851 [BSF: 145.5954],  Loss: 9.9155,  Infeasible_rate: [100.0000%, 100.0000%], out: 152.7855, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4126
[2026-09-04 02:14:41] utils.py(229) : Diversity Loss: 9.5302, Constructive RL loss: 610.5002, Slack loss: 0.5897 (adds 61.04)
[2026-09-04 02:14:45] utils.py(229) : Rank 0 >> Epoch 1: Train (20%)
[2026-09-04 02:14:45] utils.py(229) : [Construction] Score: 26.6044,  Loss: 612.3092,  Infeasible_rate: [100.0000%, 100.0000%], out: 78.5064, out_nodes: 25, Feasible_dist: 0.0000
[2026-09-04 02:14:45] utils.py(229) : [Improvement] Score: 146.5547 [BSF: 145.4289],  Loss: 9.9539,  Infeasible_rate: [100.0000%, 100.0000%], out: 152.7707, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4123
[2026-09-04 02:14:45] utils.py(229) : Diversity Loss: 9.5314, Constructive RL loss: 612.4045, Slack loss: 0.5895 (adds 61.23)
[2026-09-04 02:14:49] utils.py(229) : Rank 0 >> Epoch 1: Train (20%)
[2026-09-04 02:14:49] utils.py(229) : [Construction] Score: 26.6307,  Loss: 616.1453,  Infeasible_rate: [100.0000%, 100.0000%], out: 78.1611, out_nodes: 25, Feasible_dist: 0.0000
[2026-09-04 02:14:49] utils.py(229) : [Improvement] Score: 146.3863 [BSF: 145.2277],  Loss: 9.9020,  Infeasible_rate: [100.0000%, 100.0000%], out: 152.8762, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4130
[2026-09-04 02:14:49] utils.py(229) : Diversity Loss: 9.5290, Constructive RL loss: 616.2405, Slack loss: 0.5897 (adds 61.61)
[2026-09-04 02:14:53] utils.py(229) : Rank 0 >> Epoch 1: Train (20%)
[2026-09-04 02:14:53] utils.py(229) : [Construction] Score: 26.6357,  Loss: 615.7095,  Infeasible_rate: [100.0000%, 100.0000%], out: 78.1967, out_nodes: 25, Feasible_dist: 0.0000
[2026-09-04 02:14:53] utils.py(229) : [Improvement] Score: 146.3569 [BSF: 145.2305],  Loss: 9.9093,  Infeasible_rate: [100.0000%, 100.0000%], out: 153.0583, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4116
[2026-09-04 02:14:53] utils.py(229) : Diversity Loss: 9.5271, Constructive RL loss: 615.8047, Slack loss: 0.5900 (adds 61.57)
[2026-09-04 02:14:57] utils.py(229) : Rank 0 >> Epoch 1: Train (20%)
[2026-09-04 02:14:57] utils.py(229) : [Construction] Score: 26.6222,  Loss: 613.9699,  Infeasible_rate: [100.0000%, 100.0000%], out: 78.3094, out_nodes: 25, Feasible_dist: 0.0000
[2026-09-04 02:14:57] utils.py(229) : [Improvement] Score: 146.6507 [BSF: 145.5203],  Loss: 9.8726,  Infeasible_rate: [100.0000%, 100.0000%], out: 153.3056, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4129
[2026-09-04 02:14:57] utils.py(229) : Diversity Loss: 9.5266, Constructive RL loss: 614.0652, Slack loss: 0.5902 (adds 61.40)
[2026-09-04 02:15:02] utils.py(229) : Rank 0 >> Epoch 1: Train (20%)
[2026-09-04 02:15:02] utils.py(229) : [Construction] Score: 26.6218,  Loss: 614.7798,  Infeasible_rate: [100.0000%, 100.0000%], out: 78.3502, out_nodes: 25, Feasible_dist: 0.0000
[2026-09-04 02:15:02] utils.py(229) : [Improvement] Score: 146.5297 [BSF: 145.3430],  Loss: 9.9149,  Infeasible_rate: [100.0000%, 100.0000%], out: 153.3243, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4152
[2026-09-04 02:15:02] utils.py(229) : Diversity Loss: 9.5256, Constructive RL loss: 614.8750, Slack loss: 0.5900 (adds 61.48)
[2026-09-04 02:15:07] utils.py(229) : Rank 0 >> Epoch 1: Train (20%)
[2026-09-04 02:15:07] utils.py(229) : [Construction] Score: 26.6137,  Loss: 614.3258,  Infeasible_rate: [100.0000%, 100.0000%], out: 78.3222, out_nodes: 25, Feasible_dist: 0.0000
[2026-09-04 02:15:07] utils.py(229) : [Improvement] Score: 146.7355 [BSF: 145.5326],  Loss: 9.8706,  Infeasible_rate: [100.0000%, 100.0000%], out: 153.5425, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4158
[2026-09-04 02:15:07] utils.py(229) : Diversity Loss: 9.5230, Constructive RL loss: 614.4210, Slack loss: 0.5904 (adds 61.43)
[2026-09-04 02:15:10] utils.py(229) : Rank 0 >> Epoch 1: Train (20%)
[2026-09-04 02:15:10] utils.py(229) : [Construction] Score: 26.6126,  Loss: 613.0749,  Infeasible_rate: [100.0000%, 100.0000%], out: 78.4291, out_nodes: 25, Feasible_dist: 0.0000
[2026-09-04 02:15:10] utils.py(229) : [Improvement] Score: 146.6759 [BSF: 145.5031],  Loss: 9.7924,  Infeasible_rate: [100.0000%, 100.0000%], out: 153.8206, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4159
[2026-09-04 02:15:10] utils.py(229) : Diversity Loss: 9.5210, Constructive RL loss: 613.1701, Slack loss: 0.5904 (adds 61.31)
[2026-09-04 02:15:14] utils.py(229) : Rank 0 >> Epoch 1: Train (25%)
[2026-09-04 02:15:14] utils.py(229) : [Construction] Score: 26.6148,  Loss: 612.2386,  Infeasible_rate: [100.0000%, 100.0000%], out: 78.5434, out_nodes: 25, Feasible_dist: 0.0000
[2026-09-04 02:15:14] utils.py(229) : [Improvement] Score: 146.6510 [BSF: 145.5068],  Loss: 9.8368,  Infeasible_rate: [100.0000%, 100.0000%], out: 154.1512, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4165
[2026-09-04 02:15:14] utils.py(229) : Diversity Loss: 9.5204, Constructive RL loss: 612.3338, Slack loss: 0.5906 (adds 61.22)
[2026-09-04 02:15:18] utils.py(229) : Rank 0 >> Epoch 1: Train (25%)
[2026-09-04 02:15:18] utils.py(229) : [Construction] Score: 26.6005,  Loss: 614.7331,  Infeasible_rate: [100.0000%, 100.0000%], out: 78.5660, out_nodes: 25, Feasible_dist: 0.0000
[2026-09-04 02:15:18] utils.py(229) : [Improvement] Score: 146.6657 [BSF: 145.5488],  Loss: 9.8196,  Infeasible_rate: [100.0000%, 100.0000%], out: 154.2145, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4175
[2026-09-04 02:15:18] utils.py(229) : Diversity Loss: 9.5197, Constructive RL loss: 614.8283, Slack loss: 0.5906 (adds 61.47)
[2026-09-04 02:15:22] utils.py(229) : Rank 0 >> Epoch 1: Train (25%)
[2026-09-04 02:15:22] utils.py(229) : [Construction] Score: 26.5968,  Loss: 614.2017,  Infeasible_rate: [100.0000%, 100.0000%], out: 78.7996, out_nodes: 25, Feasible_dist: 0.0000
[2026-09-04 02:15:22] utils.py(229) : [Improvement] Score: 147.3414 [BSF: 146.1910],  Loss: 9.8167,  Infeasible_rate: [100.0000%, 100.0000%], out: 154.7166, out_nodes: 56, Feasible_dist: 0.0000, Entropy: 2.4171
[2026-09-04 02:15:22] utils.py(229) : Diversity Loss: 9.5184, Constructive RL loss: 614.2969, Slack loss: 0.5911 (adds 61.42)
[2026-09-04 02:15:26] utils.py(229) : Rank 0 >> Epoch 1: Train (25%)
[2026-09-04 02:15:26] utils.py(229) : [Construction] Score: 26.6028,  Loss: 614.6387,  Infeasible_rate: [100.0000%, 100.0000%], out: 79.0632, out_nodes: 25, Feasible_dist: 0.0000
[2026-09-04 02:15:26] utils.py(229) : [Improvement] Score: 147.6910 [BSF: 146.5668],  Loss: 9.8651,  Infeasible_rate: [100.0000%, 100.0000%], out: 154.9667, out_nodes: 56, Feasible_dist: 0.0000, Entropy: 2.4173
[2026-09-04 02:15:26] utils.py(229) : Diversity Loss: 9.5170, Constructive RL loss: 614.7339, Slack loss: 0.5912 (adds 61.46)
[2026-09-04 02:15:29] utils.py(229) : Rank 0 >> Epoch 1: Train (25%)
[2026-09-04 02:15:29] utils.py(229) : [Construction] Score: 26.6173,  Loss: 613.5157,  Infeasible_rate: [100.0000%, 100.0000%], out: 78.8800, out_nodes: 25, Feasible_dist: 0.0000
[2026-09-04 02:15:29] utils.py(229) : [Improvement] Score: 147.3599 [BSF: 146.2607],  Loss: 9.8922,  Infeasible_rate: [100.0000%, 100.0000%], out: 154.5874, out_nodes: 56, Feasible_dist: 0.0000, Entropy: 2.4176
[2026-09-04 02:15:29] utils.py(229) : Diversity Loss: 9.5170, Constructive RL loss: 613.6109, Slack loss: 0.5911 (adds 61.35)
[2026-09-04 02:15:34] utils.py(229) : Rank 0 >> Epoch 1: Train (25%)
[2026-09-04 02:15:34] utils.py(229) : [Construction] Score: 26.6300,  Loss: 612.2390,  Infeasible_rate: [100.0000%, 100.0000%], out: 78.9068, out_nodes: 25, Feasible_dist: 0.0000
[2026-09-04 02:15:34] utils.py(229) : [Improvement] Score: 147.2995 [BSF: 146.1822],  Loss: 9.8698,  Infeasible_rate: [100.0000%, 100.0000%], out: 154.4473, out_nodes: 56, Feasible_dist: 0.0000, Entropy: 2.4173
[2026-09-04 02:15:34] utils.py(229) : Diversity Loss: 9.5191, Constructive RL loss: 612.3342, Slack loss: 0.5910 (adds 61.22)
[2026-09-04 02:15:37] utils.py(229) : Rank 0 >> Epoch 1: Train (25%)
[2026-09-04 02:15:37] utils.py(229) : [Construction] Score: 26.6111,  Loss: 612.6315,  Infeasible_rate: [100.0000%, 100.0000%], out: 78.8340, out_nodes: 25, Feasible_dist: 0.0000
[2026-09-04 02:15:37] utils.py(229) : [Improvement] Score: 147.4217 [BSF: 146.2878],  Loss: 9.8860,  Infeasible_rate: [100.0000%, 100.0000%], out: 154.4437, out_nodes: 56, Feasible_dist: 0.0000, Entropy: 2.4169
[2026-09-04 02:15:37] utils.py(229) : Diversity Loss: 9.5186, Constructive RL loss: 612.7267, Slack loss: 0.5915 (adds 61.26)
[2026-09-04 02:15:41] utils.py(229) : Rank 0 >> Epoch 1: Train (25%)
[2026-09-04 02:15:41] utils.py(229) : [Construction] Score: 26.6022,  Loss: 613.6901,  Infeasible_rate: [100.0000%, 100.0000%], out: 78.6566, out_nodes: 25, Feasible_dist: 0.0000
[2026-09-04 02:15:41] utils.py(229) : [Improvement] Score: 147.1390 [BSF: 145.9773],  Loss: 9.8897,  Infeasible_rate: [100.0000%, 100.0000%], out: 153.8731, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4160
[2026-09-04 02:15:41] utils.py(229) : Diversity Loss: 9.5202, Constructive RL loss: 613.7853, Slack loss: 0.5912 (adds 61.37)
[2026-09-04 02:15:44] utils.py(229) : Rank 0 >> Epoch 1: Train (30%)
[2026-09-04 02:15:44] utils.py(229) : [Construction] Score: 26.5836,  Loss: 614.8258,  Infeasible_rate: [100.0000%, 100.0000%], out: 78.5422, out_nodes: 25, Feasible_dist: 0.0000
[2026-09-04 02:15:44] utils.py(229) : [Improvement] Score: 146.9310 [BSF: 145.7709],  Loss: 9.7874,  Infeasible_rate: [100.0000%, 100.0000%], out: 153.8158, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4162
[2026-09-04 02:15:44] utils.py(229) : Diversity Loss: 9.5209, Constructive RL loss: 614.9210, Slack loss: 0.5914 (adds 61.48)
[2026-09-04 02:15:46] utils.py(229) : Rank 0 >> Epoch 1: Train (30%)
[2026-09-04 02:15:46] utils.py(229) : [Construction] Score: 26.5840,  Loss: 613.6336,  Infeasible_rate: [100.0000%, 100.0000%], out: 78.4893, out_nodes: 25, Feasible_dist: 0.0000
[2026-09-04 02:15:46] utils.py(229) : [Improvement] Score: 146.8153 [BSF: 145.6568],  Loss: 9.7305,  Infeasible_rate: [100.0000%, 100.0000%], out: 153.4874, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4163
[2026-09-04 02:15:46] utils.py(229) : Diversity Loss: 9.5217, Constructive RL loss: 613.7289, Slack loss: 0.5910 (adds 61.36)
[2026-09-04 02:15:49] utils.py(229) : Rank 0 >> Epoch 1: Train (30%)
[2026-09-04 02:15:49] utils.py(229) : [Construction] Score: 26.5897,  Loss: 613.8258,  Infeasible_rate: [100.0000%, 100.0000%], out: 78.4499, out_nodes: 25, Feasible_dist: 0.0000
[2026-09-04 02:15:49] utils.py(229) : [Improvement] Score: 146.6941 [BSF: 145.5412],  Loss: 9.7960,  Infeasible_rate: [100.0000%, 100.0000%], out: 153.5209, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4183
[2026-09-04 02:15:49] utils.py(229) : Diversity Loss: 9.5222, Constructive RL loss: 613.9210, Slack loss: 0.5912 (adds 61.38)
[2026-09-04 02:15:51] utils.py(229) : Rank 0 >> Epoch 1: Train (30%)
[2026-09-04 02:15:51] utils.py(229) : [Construction] Score: 26.6099,  Loss: 615.4965,  Infeasible_rate: [100.0000%, 100.0000%], out: 78.1885, out_nodes: 25, Feasible_dist: 0.0000
[2026-09-04 02:15:51] utils.py(229) : [Improvement] Score: 146.5225 [BSF: 145.3682],  Loss: 9.8369,  Infeasible_rate: [100.0000%, 100.0000%], out: 153.2878, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4196
[2026-09-04 02:15:51] utils.py(229) : Diversity Loss: 9.5226, Constructive RL loss: 615.5917, Slack loss: 0.5912 (adds 61.55)
[2026-09-04 02:15:55] utils.py(229) : Rank 0 >> Epoch 1: Train (30%)
[2026-09-04 02:15:55] utils.py(229) : [Construction] Score: 26.6098,  Loss: 615.8564,  Infeasible_rate: [100.0000%, 100.0000%], out: 78.0552, out_nodes: 25, Feasible_dist: 0.0000
[2026-09-04 02:15:55] utils.py(229) : [Improvement] Score: 146.1507 [BSF: 145.0179],  Loss: 9.8024,  Infeasible_rate: [100.0000%, 100.0000%], out: 153.1171, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4189
[2026-09-04 02:15:55] utils.py(229) : Diversity Loss: 9.5241, Constructive RL loss: 615.9517, Slack loss: 0.5909 (adds 61.59)
[2026-09-04 02:15:58] utils.py(229) : Rank 0 >> Epoch 1: Train (30%)
[2026-09-04 02:15:58] utils.py(229) : [Construction] Score: 26.5889,  Loss: 614.3872,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.6975, out_nodes: 25, Feasible_dist: 0.0000
[2026-09-04 02:15:58] utils.py(229) : [Improvement] Score: 145.8052 [BSF: 144.6693],  Loss: 9.7756,  Infeasible_rate: [100.0000%, 100.0000%], out: 152.7047, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4209
[2026-09-04 02:15:58] utils.py(229) : Diversity Loss: 9.5244, Constructive RL loss: 614.4824, Slack loss: 0.5907 (adds 61.44)
[2026-09-04 02:16:01] utils.py(229) : Rank 0 >> Epoch 1: Train (30%)
[2026-09-04 02:16:01] utils.py(229) : [Construction] Score: 26.5877,  Loss: 613.2604,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.8747, out_nodes: 25, Feasible_dist: 0.0000
[2026-09-04 02:16:01] utils.py(229) : [Improvement] Score: 145.8327 [BSF: 144.6989],  Loss: 9.8437,  Infeasible_rate: [100.0000%, 100.0000%], out: 152.8226, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4206
[2026-09-04 02:16:01] utils.py(229) : Diversity Loss: 9.5237, Constructive RL loss: 613.3557, Slack loss: 0.5909 (adds 61.33)
[2026-09-04 02:16:04] utils.py(229) : Rank 0 >> Epoch 1: Train (30%)
[2026-09-04 02:16:04] utils.py(229) : [Construction] Score: 26.5939,  Loss: 611.0274,  Infeasible_rate: [100.0000%, 100.0000%], out: 78.0036, out_nodes: 25, Feasible_dist: 0.0000
[2026-09-04 02:16:04] utils.py(229) : [Improvement] Score: 145.9644 [BSF: 144.7830],  Loss: 9.8799,  Infeasible_rate: [100.0000%, 100.0000%], out: 152.7133, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4211
[2026-09-04 02:16:04] utils.py(229) : Diversity Loss: 9.5226, Constructive RL loss: 611.1226, Slack loss: 0.5911 (adds 61.10)
[2026-09-04 02:16:08] utils.py(229) : Rank 0 >> Epoch 1: Train (35%)
[2026-09-04 02:16:08] utils.py(229) : [Construction] Score: 26.5866,  Loss: 610.4433,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.8277, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 02:16:08] utils.py(229) : [Improvement] Score: 145.8756 [BSF: 144.6829],  Loss: 9.9107,  Infeasible_rate: [100.0000%, 100.0000%], out: 152.5437, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4217
[2026-09-04 02:16:08] utils.py(229) : Diversity Loss: 9.5231, Constructive RL loss: 610.5385, Slack loss: 0.5908 (adds 61.04)
[2026-09-04 02:16:11] utils.py(229) : Rank 0 >> Epoch 1: Train (35%)
[2026-09-04 02:16:11] utils.py(229) : [Construction] Score: 26.5771,  Loss: 611.5183,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.7712, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 02:16:11] utils.py(229) : [Improvement] Score: 145.7948 [BSF: 144.5978],  Loss: 9.9333,  Infeasible_rate: [100.0000%, 100.0000%], out: 152.4665, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4216
[2026-09-04 02:16:11] utils.py(229) : Diversity Loss: 9.5238, Constructive RL loss: 611.6136, Slack loss: 0.5907 (adds 61.15)
[2026-09-04 02:16:15] utils.py(229) : Rank 0 >> Epoch 1: Train (35%)
[2026-09-04 02:16:15] utils.py(229) : [Construction] Score: 26.5848,  Loss: 610.5931,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.7121, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 02:16:15] utils.py(229) : [Improvement] Score: 145.8119 [BSF: 144.5991],  Loss: 9.9470,  Infeasible_rate: [100.0000%, 100.0000%], out: 152.5432, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4215
[2026-09-04 02:16:15] utils.py(229) : Diversity Loss: 9.5253, Constructive RL loss: 610.6883, Slack loss: 0.5905 (adds 61.06)
[2026-09-04 02:16:18] utils.py(229) : Rank 0 >> Epoch 1: Train (35%)
[2026-09-04 02:16:18] utils.py(229) : [Construction] Score: 26.5713,  Loss: 611.7073,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.4793, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 02:16:18] utils.py(229) : [Improvement] Score: 145.5908 [BSF: 144.3467],  Loss: 9.8954,  Infeasible_rate: [100.0000%, 100.0000%], out: 152.2227, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4208
[2026-09-04 02:16:18] utils.py(229) : Diversity Loss: 9.5263, Constructive RL loss: 611.8026, Slack loss: 0.5904 (adds 61.17)
[2026-09-04 02:16:22] utils.py(229) : Rank 0 >> Epoch 1: Train (35%)
[2026-09-04 02:16:22] utils.py(229) : [Construction] Score: 26.5659,  Loss: 611.2360,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.4353, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 02:16:22] utils.py(229) : [Improvement] Score: 145.5693 [BSF: 144.2944],  Loss: 9.8730,  Infeasible_rate: [100.0000%, 100.0000%], out: 152.1990, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4209
[2026-09-04 02:16:22] utils.py(229) : Diversity Loss: 9.5254, Constructive RL loss: 611.3313, Slack loss: 0.5905 (adds 61.12)
[2026-09-04 02:16:25] utils.py(229) : Rank 0 >> Epoch 1: Train (35%)
[2026-09-04 02:16:25] utils.py(229) : [Construction] Score: 26.5481,  Loss: 614.5719,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.4429, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 02:16:25] utils.py(229) : [Improvement] Score: 145.5578 [BSF: 144.3034],  Loss: 9.8482,  Infeasible_rate: [100.0000%, 100.0000%], out: 152.2125, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4206
[2026-09-04 02:16:25] utils.py(229) : Diversity Loss: 9.5248, Constructive RL loss: 614.6671, Slack loss: 0.5906 (adds 61.46)
[2026-09-04 02:16:28] utils.py(229) : Rank 0 >> Epoch 1: Train (35%)
[2026-09-04 02:16:28] utils.py(229) : [Construction] Score: 26.5547,  Loss: 611.9880,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.2326, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 02:16:28] utils.py(229) : [Improvement] Score: 145.4340 [BSF: 144.1718],  Loss: 9.8748,  Infeasible_rate: [100.0000%, 100.0000%], out: 152.0683, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4203
[2026-09-04 02:16:28] utils.py(229) : Diversity Loss: 9.5251, Constructive RL loss: 612.0832, Slack loss: 0.5905 (adds 61.20)
[2026-09-04 02:16:32] utils.py(229) : Rank 0 >> Epoch 1: Train (35%)
[2026-09-04 02:16:32] utils.py(229) : [Construction] Score: 26.5495,  Loss: 611.9216,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.0907, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 02:16:32] utils.py(229) : [Improvement] Score: 145.5453 [BSF: 144.2584],  Loss: 9.8214,  Infeasible_rate: [100.0000%, 100.0000%], out: 152.2085, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4199
[2026-09-04 02:16:32] utils.py(229) : Diversity Loss: 9.5251, Constructive RL loss: 612.0168, Slack loss: 0.5906 (adds 61.19)
[2026-09-04 02:16:35] utils.py(229) : Rank 0 >> Epoch 1: Train (40%)
[2026-09-04 02:16:35] utils.py(229) : [Construction] Score: 26.5557,  Loss: 610.6228,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.2168, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 02:16:35] utils.py(229) : [Improvement] Score: 145.7068 [BSF: 144.3925],  Loss: 9.8470,  Infeasible_rate: [100.0000%, 100.0000%], out: 152.5865, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4197
[2026-09-04 02:16:35] utils.py(229) : Diversity Loss: 9.5243, Constructive RL loss: 610.7181, Slack loss: 0.5907 (adds 61.06)
[2026-09-04 02:16:38] utils.py(229) : Rank 0 >> Epoch 1: Train (40%)
[2026-09-04 02:16:38] utils.py(229) : [Construction] Score: 26.5513,  Loss: 612.1974,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.3112, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 02:16:38] utils.py(229) : [Improvement] Score: 145.9104 [BSF: 144.6112],  Loss: 9.8565,  Infeasible_rate: [100.0000%, 100.0000%], out: 152.7813, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4199
[2026-09-04 02:16:38] utils.py(229) : Diversity Loss: 9.5239, Constructive RL loss: 612.2926, Slack loss: 0.5909 (adds 61.22)
[2026-09-04 02:16:41] utils.py(229) : Rank 0 >> Epoch 1: Train (40%)
[2026-09-04 02:16:41] utils.py(229) : [Construction] Score: 26.5534,  Loss: 613.8173,  Infeasible_rate: [100.0000%, 100.0000%], out: 77.1322, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 02:16:41] utils.py(229) : [Improvement] Score: 145.5970 [BSF: 144.2867],  Loss: 9.8612,  Infeasible_rate: [100.0000%, 100.0000%], out: 152.6454, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4198
[2026-09-04 02:16:41] utils.py(229) : Diversity Loss: 9.5253, Constructive RL loss: 613.9126, Slack loss: 0.5907 (adds 61.38)
[2026-09-04 02:16:45] utils.py(229) : Rank 0 >> Epoch 1: Train (40%)
[2026-09-04 02:16:45] utils.py(229) : [Construction] Score: 26.5603,  Loss: 610.9619,  Infeasible_rate: [100.0000%, 100.0000%], out: 76.9823, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 02:16:45] utils.py(229) : [Improvement] Score: 145.6226 [BSF: 144.2395],  Loss: 9.8623,  Infeasible_rate: [100.0000%, 100.0000%], out: 152.4870, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4191
[2026-09-04 02:16:45] utils.py(229) : Diversity Loss: 9.5266, Constructive RL loss: 611.0572, Slack loss: 0.5905 (adds 61.10)
